,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1697,13454.73499,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13454.73499
t1698,13762.34475,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13762.34475
t1699,14397.74068,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14397.74068
t1700,15933.01264,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15933.01264
t1701,16131.414490000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16131.414490000001
t1702,15494.56966,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15494.56966
t1703,14314.0616,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14314.0616
t1704,13078.30693,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13078.30693
t1705,12434.49718,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12434.49718
t1706,12099.75233,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12099.75233
t1707,11771.33209,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11771.33209
t1708,11646.01308,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11646.01308
t1709,11988.22162,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11988.22162
t1710,12816.18964,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12816.18964
t1711,14804.789517584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14462.22647
t1712,15744.87377,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15744.87377
t1713,16060.201121094295,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-16030.413029999998
t1714,16217.04558,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16217.04558
t1715,16303.863709999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16303.863709999998
t1716,15945.052856222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16260.210860000001
t1717,16490.781787584412,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16148.21874
t1718,15890.860326524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16180.80569
t1719,16059.971910000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16059.971910000002
t1720,15893.79879,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15893.79879
t1721,15750.979,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15750.979
t1722,15705.13283,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15705.13283
t1723,16011.13587,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16011.13587
t1724,17727.870337584405,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-17385.30729
t1725,17096.427326524557,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17386.37269
t1726,16626.43447,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16626.43447
t1727,15621.103517584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-15278.54047
t1728,13931.73062,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13931.73062
t1729,12809.773006524554,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13099.71837
t1730,13009.16901758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12666.60597
t1731,11968.76452682677,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12233.49725
t1732,12535.851237584407,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12193.28819
t1733,12464.93477,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12464.93477
t1734,13348.07979,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13348.07979
t1735,14622.413316222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14937.57132
t1736,16461.70930758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16119.146260000001
t1737,16293.02325,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16293.02325
t1738,16535.61265,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16535.61265
t1739,16451.513426524558,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16741.45879
t1740,16726.56233,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16726.56233
t1741,16587.81384,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16587.81384
t1742,16527.53146,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16527.53146
t1743,16402.43488,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16402.43488
t1744,16254.11587,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16254.11587
t1745,16200.798751094297,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-16171.01066
t1746,16567.42386758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16224.86082
t1747,16697.37884,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16697.37884
t1748,17539.757496222344,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17854.9155
t1749,18175.438787584404,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-17832.87574
t1750,16819.296846524558,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17109.24221
t1751,15773.38847,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15773.38847
t1752,14358.25926,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14358.25926
t1753,13305.53607,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13305.53607
t1754,12729.12886,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12729.12886
t1755,12395.32181,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12395.32181
t1756,12331.38259,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12331.38259
t1757,12621.30295,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12621.30295
t1758,13497.00115,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13497.00115
t1759,15080.96027,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15080.96027
t1760,16486.457817584407,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16143.894769999999
t1761,16452.051091094294,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-16422.263
t1762,16634.40573,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16634.40573
t1763,16452.474016222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16767.63202
t1764,16789.42886,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16789.42886
t1765,16759.15053,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16759.15053
t1766,17056.140117584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16713.57707
t1767,16304.565756826769,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16569.29848
t1768,16807.00248758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16464.43944
t1769,16233.761769999997,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16233.761769999997
t1770,16276.056975899572,157.0328008424201,-185.5302467419897,0.0,-0.0,0.0,0.0,0.0,0.0,-16247.55953
t1771,16509.65417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16509.65417
t1772,17277.60264622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17592.76065
t1773,17518.544219999996,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17518.54422
t1774,17085.58332758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16743.02028
t1775,15504.55975821999,143.37777468220963,-199.18527290220018,0.0,-0.0,0.0,0.0,0.0,0.0,-15448.75226
t1776,13817.059566222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14132.21757
t1777,13189.90446,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13189.90446
t1778,12942.23298758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12599.66994
t1779,12301.587001094296,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-12271.79891
t1780,11861.391186222341,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12176.54919
t1781,12451.834991094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-12422.0469
t1782,13332.17485,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13332.17485
t1783,15039.28265,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15039.28265
t1784,16037.47181,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16037.47181
t1785,16342.204339999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16342.204339999998
t1786,16958.771157584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16616.20811
t1787,16431.86793622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16747.02594
t1788,16695.81679,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16695.81679
t1789,16615.3945,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16615.3945
t1790,16962.33377758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16619.77073
t1791,16225.106316826768,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16489.83904
t1792,16634.17981758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16291.61677
t1793,15770.844466222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16086.002470000001
t1794,16039.974689999997,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16039.974689999997
t1795,16205.714659999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16205.714659999998
t1796,17331.846499999996,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17331.8465
t1797,17631.660867584407,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-17289.09782
t1798,16581.16906,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16581.16906
t1799,14845.661306524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15135.60667
t1800,14341.79563758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13999.23259
t1801,12870.513946524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13160.45931
t1802,12470.15381,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12470.15381
t1803,12123.40412,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12123.40412
t1804,12342.50566758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-11999.94262
t1805,11894.761736524553,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12184.7071
t1806,13002.31176,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13002.31176
t1807,14921.579327584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14579.01628
t1808,15421.132256826768,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15685.86498
t1809,16529.28622758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16186.72318
t1810,16312.247516222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16627.40552
t1811,17277.786617584403,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16935.22357
t1812,16631.735436524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16921.6808
t1813,17059.64421758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16717.08117
t1814,16596.43008,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16596.43008
t1815,16060.464246524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16350.40961
t1816,16129.905180000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16129.905180000002
t1817,15899.46824,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15899.46824
t1818,15873.72467,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15873.72467
t1819,16173.692360000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16173.692360000001
t1820,16956.86519,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16956.86519
t1821,16830.97669,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16830.97669
t1822,16286.852809999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16286.852809999998
t1823,15355.62982,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15355.62982
t1824,14137.18806,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14137.18806
t1825,13158.08739,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13158.08739
t1826,12517.95699,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12517.95699
t1827,12118.50711,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12118.50711
t1828,11922.19808,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11922.19808
t1829,11967.39187,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11967.39187
t1830,12328.01094,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12328.01094
t1831,12966.079,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12966.079
t1832,13514.12209,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13514.12209
t1833,14183.04937,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14183.04937
t1834,14996.30835,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14996.30835
t1835,15461.65422,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15461.65422
t1836,15595.60113,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15595.60113
t1837,15780.75678758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-15438.19374
t1838,15226.05322,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15226.05322
t1839,14709.914436826768,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14974.64716
t1840,15090.07157758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14747.50853
t1841,14304.637236222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14619.79524
t1842,14760.22586,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14760.22586
t1843,15125.57715,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15125.57715
t1844,16126.981050000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16126.981050000002
t1845,16545.34075758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16202.77771
t1846,15508.389836524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15798.3352
t1847,15026.61749,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15026.61749
t1848,13958.29738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13958.29738
t1849,13053.21513,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13053.21513
t1850,12463.87263,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12463.87263
t1851,12115.26749,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12115.26749
t1852,11921.46686,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11921.46686
t1853,11942.79057,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11942.79057
t1854,12235.107321094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-12205.31923
t1855,12673.35663,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12673.35663
t1856,13273.72344758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12931.1604
t1857,13499.12524,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13499.12524
t1858,13611.741406222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13926.89941
t1859,14547.71953758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14205.15649
t1860,14232.79265,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14232.79265
t1861,14124.18867,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14124.18867
t1862,13967.42745,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13967.42745
t1863,13812.53943,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13812.53943
t1864,13782.88877,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13782.88877
t1865,13499.294096524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13789.23946
t1866,14225.751331094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-14195.96324
t1867,15286.27714758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14943.7141
t1868,16457.46481,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16457.46481
t1869,16775.91158,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16775.91158
t1870,15877.858696222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16193.016700000002
t1871,15095.6112,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15095.6112
t1872,13809.76752,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13809.76752
t1873,13338.73675758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12996.17371
t1874,12343.474296524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12633.41966
t1875,12717.81998758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12375.25694
t1876,12334.74932,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12334.74932
t1877,12716.4128,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12716.4128
t1878,13656.608481094298,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-13626.82039
t1879,15003.900976222341,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15319.05898
t1880,16449.02959,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16449.02959
t1881,16764.98504,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16764.98504
t1882,16831.36569,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16831.36569
t1883,16778.68678,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16778.68678
t1884,16527.69531,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16527.69531
t1885,16272.7566,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16272.7566
t1886,16428.58685758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16086.02381
t1887,15797.49435,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15797.49435
t1888,15518.009281094297,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-15488.22119
t1889,15387.73359,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15387.73359
t1890,15441.39059,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15441.39059
t1891,15532.223826222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15847.38183
t1892,17291.87556,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17291.87556
t1893,17484.665989999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17484.66599
t1894,16676.72214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16676.72214
t1895,15393.268691094298,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-15363.4806
t1896,14128.18501,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14128.18501
t1897,13268.44432,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13268.44432
t1898,12787.06371,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12787.06371
t1899,12441.84559,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12441.84559
t1900,12394.48941,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12394.48941
t1901,12936.030687584409,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12593.46764
t1902,13220.914066222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13536.07207
t1903,15703.76389758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-15361.20085
t1904,16012.783416524557,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16302.72878
t1905,16517.02421,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16517.02421
t1906,16488.82803,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16488.82803
t1907,16483.07627,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16483.07627
t1908,16380.975351094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-16351.187259999999
t1909,16188.183500000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16188.183500000001
t1910,16110.88329,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16110.88329
t1911,15958.24917,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15958.24917
t1912,16103.62235758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-15761.05931
t1913,15237.09972622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15552.25773
t1914,15616.913831094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-15587.12574
t1915,16089.212147584412,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-15746.6491
t1916,16643.11465622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16958.27266
t1917,17203.3205,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17203.3205
t1918,16429.60005,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16429.60005
t1919,15125.990861094297,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-15096.20277
t1920,14270.15397758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13927.59093
t1921,12786.133696222341,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13101.2917
t1922,12501.49159,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12501.49159
t1923,12204.67581,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12204.67581
t1924,12133.38889,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12133.38889
t1925,12439.25219,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12439.25219
t1926,13318.816731094295,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-13289.02864
t1927,15269.75059758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14927.18755
t1928,15920.83095,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15920.83095
t1929,15812.047636222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16127.20564
t1930,16581.34313758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16238.780089999998
t1931,16078.798336524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16368.743699999999
t1932,16398.61898,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16398.61898
t1933,16371.713440000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16371.713440000001
t1934,16379.03232,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16379.03232
t1935,16345.189229999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16345.189229999998
t1936,16257.120780000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16257.120780000001
t1937,16344.15145758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16001.58841
t1938,15579.842726524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15869.78809
t1939,15940.50913,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15940.50913
t1940,16993.94416,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16993.94416
t1941,17135.10449,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17135.10449
t1942,16591.163457584407,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16248.600409999997
t1943,14929.886201094296,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-14900.09811
t1944,13487.243276222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13802.40128
t1945,13277.60754758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12935.0445
t1946,12045.247936524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12335.1933
t1947,12227.59152758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-11885.02848
t1948,11762.45317,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11762.45317
t1949,12057.16156,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12057.16156
t1950,12530.146656524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12820.09202
t1951,14439.57128,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14439.57128
t1952,15351.10705,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15351.10705
t1953,15690.84675,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15690.84675
t1954,15901.51405,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15901.51405
